9.989912033081054688e+00
9.986686706542968750e+00
9.984101295471191406e+00
9.981801986694335938e+00
9.979752540588378906e+00
9.978048324584960938e+00
9.976793289184570312e+00
9.975955009460449219e+00
9.975358963012695312e+00
9.974882125854492188e+00
9.974445343017578125e+00
9.974016189575195312e+00
9.973600387573242188e+00
9.973203659057617188e+00
9.972827911376953125e+00
9.972456932067871094e+00
9.972072601318359375e+00
9.971679687500000000e+00
9.971276283264160156e+00
9.970857620239257812e+00
9.970438003540039062e+00
9.970018386840820312e+00
9.969597816467285156e+00
9.969161033630371094e+00
9.968721389770507812e+00
9.968292236328125000e+00
9.967872619628906250e+00
9.967472076416015625e+00
9.967075347900390625e+00
9.966679573059082031e+00
9.966286659240722656e+00
9.965909957885742188e+00
9.965532302856445312e+00
9.965185165405273438e+00
9.964841842651367188e+00
9.964520454406738281e+00
9.964200019836425781e+00
9.963899612426757812e+00
9.963599205017089844e+00
9.963315010070800781e+00
9.963027000427246094e+00
9.962733268737792969e+00
9.962448120117187500e+00
9.962165832519531250e+00
9.961898803710937500e+00
9.961744308471679688e+00
9.961737632751464844e+00
9.961735725402832031e+00
9.961411476135253906e+00
9.961416244506835938e+00
9.960996627807617188e+00
9.961079597473144531e+00
9.960805892944335938e+00
9.960668563842773438e+00
9.960348129272460938e+00
9.960104942321777344e+00
9.959938049316406250e+00
9.959770202636718750e+00
9.959601402282714844e+00
9.959450721740722656e+00
9.959358215332031250e+00
9.959215164184570312e+00
9.959093093872070312e+00
9.958968162536621094e+00
9.958860397338867188e+00
9.958724975585937500e+00
9.958594322204589844e+00
9.958466529846191406e+00
9.958323478698730469e+00
9.958202362060546875e+00
9.958084106445312500e+00
9.957967758178710938e+00
9.957856178283691406e+00
9.957744598388671875e+00
9.957637786865234375e+00
9.957521438598632812e+00
9.957410812377929688e+00
9.957298278808593750e+00
9.957187652587890625e+00
9.957082748413085938e+00
9.956969261169433594e+00
9.956864356994628906e+00
9.956757545471191406e+00
9.956647872924804688e+00
9.956542015075683594e+00
9.956435203552246094e+00
